,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,VoyageType,RoomRate,EmplacementRate,ServiceRate,HostelType
70,Alberto Milli,5,il y a une semaine ,01/2023,"(Traduit par Google) Rien à dire, tout était parfait... logistiquement très pratique au point que nous avons préféré ne pas utiliser la navette pour rejoindre le parc... à pied via la route intérieure on peut rejoindre le parc en 10 minutes, fantastique. Pour ceux qui ont payé l'hôtel et le droit d'entrée, je tiens à préciser qu'avec la carte qui est délivrée à la réception, vous n'avez pas à passer par les tourniquets centraux où il y a généralement toujours beaucoup de monde... il suffit de s'éclipser un peu à droite où il y a un couple d'employés qu'ils vous laissent passer en sautant la file ... Je le signale car cette installation n'est pas du tout signalée ...<br/>(Avis d'origine)<br/>Niente da dire, tutto perfetto...comodissimo logisticamente al punto che abbiamo preferito non utilizzare la navetta per raggiungere il parco...a piedi tramite la stradina interna si arriva al parco in 10 minuti, fantastico. Per chi ha pagato albergo e ingresso faccio presente che con la tesserina che viene rilasciata alla reception non si deve passare dai tornelli centrali dove normalmente ci sono sempre tante persone...basta defilarsi un po' sulla destra dove ci sono un paio di addetti che ti fanno passare saltando la fila...lo faccio presente perché questa agevolazione non è per niente segnalata...", Vacances · Famille ,5,5,5,22
71,Nat Vermeulen,5,il y a une semaine ,01/2023,,,,,,22
72,alain berganton,5,il y a une semaine ,01/2023,Super merci pour tout dans tous les services,,5,5,5,22
73,GRUPO DIPER,5,il y a une semaine ,01/2023,,,,,,22
74,KLEBER Chantal,5,il y a 2 semaines ,01/2023,,,,5,5,22
75,Tro Nic,4,il y a 2 semaines ,01/2023,(Traduit par Google) Chambres agréables mais rien de simples et sous le lit il y avait des papiers à grignoter. . .<br/>(Avis d'origine)<br/>Carino ma niente di che camere semplici e sotto al letto c'erano carte di merendine...,,3,5,5,22
76,Carina Sousa,5,il y a 2 semaines ,01/2023,, Vacances · Famille ,5,5,5,22
77,Arjan Van Den Brink,4,il y a 2 semaines ,01/2023,(Traduit par Google) Avant<br/>(Avis d'origine)<br/>Prima,,,,,22
78,Adora Sirkis,5,il y a 2 semaines ,01/2023,Très bel accueil. Très Rustique et dans le thème. Décoration des chambres au top. Le petit déjeuner et le buffet à volonté sont très très varié. Dépaysement total., Vacances · Couple ,5,4,5,22
79,delphine weiss,4,il y a 2 semaines ,01/2023,Lit double un peu petit mais chambre propre et spacieuse,,,4,,22
80,Marco Falbo,5,il y a 2 semaines ,01/2023,,,,,,22
81,Familie S.B.,5,il y a 2 semaines ,05/2022,"(Traduit par Google) Très bel hôtel de style toy story, chambres très spacieuses et propres. Le petit était également enthousiasmé par les promenades à poney à l'hôtel. Personnel également très sympathique.<br/>(Avis d'origine)<br/>Sehr schönes Hotel im Toy Story Style, sehr geräumige Zimmer und sauber. Die kleine war auch begeistert vom Ponyreiten beim Hotel. Personal auch sehr freundlich.", Famille ,5,5,5,22
82,lt redondo,5,il y a 2 semaines ,01/2023,(Traduit par Google) Parfait pour aller avec des enfants<br/>(Avis d'origine)<br/>Perfecte per anar amb xiquets,,5,5,5,22
83,Dave Dean,5,il y a 2 semaines ,01/2023,Had beds and washing facilities and tbf that's all I needed as you don't go to Disneyland to spend time in your room.<br/>(Traduit par Google)<br/>Il y avait des lits et des installations de lavage et tbf c'est tout ce dont j'avais besoin car vous n'allez pas à Disneyland pour passer du temps dans votre chambre.,,5,5,5,22
84,stephanie renaux,5,il y a 2 semaines ,01/2023,Séjour bien passé et propreté irréprochable je recommande vraiment,,4,4,4,22
85,Beata Nowak,5,il y a 2 semaines ,01/2023,, Vacances · Famille ,5,5,5,22
86,Andrew Elliott,3,il y a 2 semaines ,01/2023,Rooms are basic but clean.<br/>Hotel restaurant had a great selection for breakfast.<br/>Excellent location with feeder buses to Disney every 15 mins. It's about a 10 min journey on the bus.<br/>(Traduit par Google)<br/>Les chambres sont basiques mais propres.<br/>Le restaurant de l'hôtel avait un grand choix pour le petit déjeuner.<br/>Excellent emplacement avec des bus d'alimentation pour Disney toutes les 15 minutes. C'est à environ 10 minutes de trajet en bus., Vacances ,3,4,2,22
87,Valentin Lejoint,3,il y a 2 semaines ,01/2023,,,,,,22
88,oscar serrano,4,il y a 2 semaines ,01/2023,,,4,4,5,22
89,Stéphane LEONARD,5,il y a 2 semaines ,01/2023,"Hôtel très propre, à proximité du parc (10-15 min à pied), navettes fréquentes.",,5,5,5,22
90,Natasha Kemp,4,il y a 2 semaines ,01/2023,,,,,,22
91,Myriam Riverita,5,il y a 2 semaines ,01/2023,,,2,4,2,22
92,Phil Cochrane,2,il y a 2 semaines ,01/2023,"The room is fine but basic. The food however is just awful.<br/>If you can book a table for the buffet (we managed to book for 1 night of 3) it is just terrible. Booking doesn't even mean you have a table as you wait with everyone else. But it's really your only choice for food which is sad. And expensive doesn't even come close to describing it, given the slop we were offered. We paid €160 for 3 adults, 1 child and 2 beers. Most of it was cold or boiled to oblivion. Seriously, people joke about English food but I've not eaten that badly since the 80s.<br/>The staff were friendly and it's really not their fault, but seriously, do yourself a favour and get a pizza in the bar (though I've not tried them - we weren't convinced they were any good from what we saw, but they have to be a better bet than that). Bon chance is all I can say!<br/>(Traduit par Google)<br/>La chambre est bien mais basique. La nourriture est tout simplement horrible.<br/>Si vous pouvez réserver une table pour le buffet (nous avons réussi à réserver pour 1 nuit sur 3), c'est tout simplement horrible. La réservation ne signifie même pas que vous avez une table pendant que vous attendez avec tout le monde. Mais c'est vraiment votre seul choix pour la nourriture qui est triste. Et cher n'est même pas près de le décrire, étant donné la pente qui nous a été offerte. Nous avons payé 160 € pour 3 adultes, 1 enfant et 2 bières. La plupart étaient froids ou bouillis jusqu'à l'oubli. Sérieusement, les gens plaisantent sur la cuisine anglaise mais je n'ai pas si mal mangé depuis les années 80.<br/>Le personnel était sympathique et ce n'est vraiment pas de leur faute, mais sérieusement, rendez-vous service et prenez une pizza au bar (même si je ne les ai pas essayés - nous n'étions pas convaincus qu'ils étaient bons d'après ce que nous avons vu, mais ils doit être un meilleur pari que cela). Bonne chance est tout ce que je peux dire!",,2,3,1,22
93,Matteo Pancani,5,il y a 2 semaines ,01/2023,"(Traduit par Google) Fantastique. Bel environnement, on dirait dans un film de Sergio Leone. Propre, facile d'accès.<br/>(Avis d'origine)<br/>Fantastico. Ambiente bellissimo, sembra di stare in un film di Sergio Leone. Pulito, facile accesso.",,,,,22
94,Marije M.,3,il y a 2 semaines ,01/2023,"Was a great hotel, but in my opinion really needs an update. Since Disney Land Paris was built, so now 30 years ago, I don't think anything has changed. I think the curtains are still the same from back then.<br/>The hallway smelled a bit musty and the bathroom had a cigarette smell.<br/>Luckily the window could be opened.<br/>Room was fine for us, purely just to sleep. There was 3 of us; 2 adults and a child. Enough space! The beds were a bit on the narrow and small side for us.<br/>It was otherwise clean.<br/>The food in the restaurant what to be expected, it was allright.<br/>Evening meal too.<br/>Too bad it's all so expensive! The price / quality ratio is completely lost here. Therefor it was just this one time for us..<br/>(Traduit par Google)<br/>Était un super hôtel, mais à mon avis a vraiment besoin d'une mise à jour. Depuis la construction de Disney Land Paris, donc il y a 30 ans, je pense que rien n'a changé. Je pense que les rideaux sont toujours les mêmes à l'époque.<br/>Le couloir sentait un peu le moisi et la salle de bain avait une odeur de cigarette.<br/>Heureusement, la fenêtre pouvait être ouverte.<br/>La chambre était bien pour nous, uniquement pour dormir. Nous étions 3; 2 adultes et un enfant. Assez d'espace! Les lits étaient un peu étroits et petits pour nous.<br/>C'était sinon propre.<br/>La nourriture au restaurant à quoi s'attendre, tout allait bien.<br/>Repas du soir aussi.<br/>Dommage que tout soit si cher ! Le rapport qualité/prix est complètement perdu ici. C'était donc juste cette fois pour nous. .", Famille ,3,4,4,22
95,Charlyne Poquet,5,il y a 2 semaines ,01/2023,La chambre était très bien espace très confortable et le must du must des oreillers INCROYABLES j’ai jamais aussi bien dormi !!, Couple ,5,5,5,22
96,Sonja van der Bij,5,il y a 2 semaines ,01/2023,,,,,,22
97,Rafael Delgado,5,il y a 2 semaines ,01/2023,, Vacances · Famille ,3,5,4,22
98,Cristina Javi,5,il y a 2 semaines ,01/2023,,,5,5,5,22
99,Laurine Charennat,4,il y a 2 semaines ,01/2023,"Nous avons passé, un excellent séjour.<br/>La personne à l'accueil était très gentille et très agréable,nous avons été très bien reçu.<br/>Il y a une bagagerie ,ce qui permet de pouvoir laisser ses valises et de pouvoir profiter du parc.<br/>Pour ce qui est du petit déjeuné, nous n'avons pas pris la formule,mais un Starbucks se trouve à l'hôtel ,nous y avons pris le petit déjeuner.<br/>Un système de navette est mis en place, ce qui permet de laisser la voiture au parking, les navettes sont très régulières, si vous en loupez une ,vous n'attendrez pas longtemps la suivante.<br/>Pour ce qui est des chambres ,j'ai pu lire que le ménage laissait à désirer, ce ne fut pas notre cas , la chambre était propre,la décoration dans le thème, les enfants ont adorés.<br/>Cependant il est vrai ,que la chambre est un peu petit et avec deux enfants ,on si retrouve à l'étroit, mais d'un autre côté pour ce laver et dormir c'est largement suffisant.<br/>Bonne expérience pour nous , nous recommandons.<br/>Notre séjour ,reste un beau souvenir,pour les grands et les petits 😉",,,,,22
100,Julien Deroubaix,4,il y a 2 semaines ,01/2023,,,,,,22
101,Veronica Olszak,5,il y a 2 semaines ,01/2023,"(Traduit par Google) Tout était vraiment excellent… le personnel était super gentil et serviable… la chambre était très cosy avec une salle de bain attenante et un lit confortable pour deux personnes ! Les buffets du petit déjeuner et du dîner étaient vraiment copieux et vous avez vraiment l'embarras du choix ! Je l 'ai beaucoup aimé! De plus, la navette, que l'on peut prendre directement devant le hall de l'hôtel, est super (en 5/8 minutes vous êtes au parc)... c'était vraiment un chouette séjour !<br/>(Avis d'origine)<br/>È stato davvero eccellente in tutto … lo staff super gentile e disponibile … la camera era molto accogliente con un bagno in camera e un letto comodo per due persone ! La colazione e la cena a buffet erano davvero ricche e hai davvero l’imbarazzo della scelta ! Mi è piaciuto tantissimo! Inoltre la navetta, che puoi prendere direttamente davanti alla hall dell’hotel é super (in 5/8 minuti sei al parco) … è stato davvero un bel soggiorno !", Vacances · Couple ,4,5,5,22
102,Michael Scheenloop,4,il y a 2 semaines ,01/2023,Dident stay here but made use of the chuck wagon diner very nice selection of food in a woody western style very nice<br/>(Traduit par Google)<br/>Dident reste ici mais a utilisé le chuck wagon diner très belle sélection de plats dans un style occidental boisé très agréable,,,,,22
103,Ramona Chantal,5,il y a 2 semaines ,01/2023,"(Traduit par Google) Très joliment décorées et soignées, chambres propres. Le seul point que nous avons rencontré était qu'il n'y avait pas d'ascenseur et que nous devions monter les escaliers avec un landau, mais nous n'avions rien cherché à ce sujet nous-mêmes à l'avance. Nous nous sommes sentis complètement dans le style occidental et le petit déjeuner était également super ! Longue file d'attente, mais au final attendre seulement 5 minutes et on voit clairement qu'il y a de la structure dans tout et il y a même des animations en attendant. Le bus pour Disneyland était censé partir toutes les 15 minutes, mais il est arrivé dès que le bus est parti. Je m'attendais aussi à ce que le trajet en bus soit plus long, mais nous y étions en un rien de temps. Donc recommandé 👍<br/>(Avis d'origine)<br/>Heel erg leuk ingericht en nette, schone kamers. Enige punt waar we tegen aan liepen was dat er geen lift was en wij met een kinderwagen de trap op moesten, maar zelf hadden wij hier ook niets over opgezocht van te voren. We voelden ons even compleet in western stijl en ook het ontbijt was super! Wel lange rij, maar uiteindelijk maar 5 minuten wachten en je ziet duidelijk dat er structuur in alles zit en er is zelfs entertainment tijdens het wachten. De bus naar Disneyland zou elk kwartier gaan, maar deze kwam al direct zodra de bus ervoor weg was. Ik had zelf ook verwacht dat de busreis langer was, maar we waren er echt zo. Aanrader dus 👍",,,5,,22
104,Steven Forrest,4,il y a 2 semaines ,01/2023,Good location. The shuttle service to and from the Disney parks are Regular and Reliable. Expensive for the food and drinks. But the hotel has to make a profit I guess. The Staff are Brilliant.<br/>(Traduit par Google)<br/>Bon emplacement. Le service de navette vers et depuis les parcs Disney est régulier et fiable. Cher pour la nourriture et les boissons. Mais l'hôtel doit faire un profit je suppose. Le personnel est génial., Vacances · Famille ,3,5,5,22
105,Fabio Fabiano,3,il y a 2 semaines ,01/2023,"Hôtel un peu vieillissant, propreté de la chambre acceptable mais loin d'être parfaite. Ambiance western générale du lieu très sympa.",,3,4,4,22
106,Fernando Marin,3,il y a 2 semaines ,01/2023,,,2,4,3,22
107,Quentin Dorel,5,il y a 2 semaines ,01/2023,Super hôtel<br/>J’ai passé de très bon moment là-bas<br/>Les chambre sont très belles et très propres j’espère y retourner,,,,,22
